opportunity_id,account,product,deal_stage,sales_agent,sector,company_size,revenue_tier,regional_office,lead_score,priority
Z7EBMMAE,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
KT4OEP4X,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
ODHVHXKS,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
VVO21D4Z,,GTX Basic,Engaging,Cecily Lampkin,,,,Central,,Unscored
APIB681L,,GTX Basic,Engaging,Darcel Schlecht,,,,Central,,Unscored
TFSKOBH7,,GTX Basic,Engaging,Darcel Schlecht,,,,Central,,Unscored
LUTZ8UQM,Isdom,GTXPro,Engaging,Darcel Schlecht,medical,Enterprise,Tier 5: > $2.5B,Central,,Unscored
1QKDD1OI,Isdom,GTXPro,Engaging,Darcel Schlecht,medical,Enterprise,Tier 5: > $2.5B,Central,,Unscored
2GFL3TAF,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
CUSWE9PB,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
XFCKQ7RI,,MG Advanced,Engaging,Darcel Schlecht,,,,Central,,Unscored
PQL5GITI,,GTX Basic,Engaging,Gladys Colclough,,,,Central,,Unscored
8AK3KGFA,,MG Advanced,Engaging,Gladys Colclough,,,,Central,,Unscored
7F2DDW3C,,MG Advanced,Engaging,Hayden Neloms,,,,West,,Unscored
BEDNZXVE,,GTX Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
CGFLLZZI,,MG Special,Engaging,Kary Hendrixson,,,,West,,Unscored
YCQTM2BQ,,MG Advanced,Engaging,Lajuana Vencill,,,,Central,,Unscored
RV5Y8DRY,,GTX Plus Pro,Engaging,Marty Freudenburg,,,,Central,,Unscored
G2XP6IGJ,,GTX Basic,Engaging,Moses Frase,,,,Central,,Unscored
OBC504T8,,GTX Plus Basic,Engaging,Niesha Huffines,,,,Central,,Unscored
8ODHXBNE,,MG Special,Engaging,Rosalina Dieter,,,,West,,Unscored
VO1YR5CY,,GTX Basic,Engaging,Versie Hillebrand,,,,Central,,Unscored
V02WMIWK,,MG Special,Engaging,Anna Snelling,,,,Central,,Unscored
L6223VHA,Sumace,GTXPro,Engaging,Darcel Schlecht,retail,Medium,Tier 2: $100M-$499M,Central,,Unscored
TJ7PNIXL,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
VMBM5EKL,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
8TD2LLOF,,MG Advanced,Engaging,Darcel Schlecht,,,,Central,,Unscored
7RLLNAYC,,MG Special,Engaging,Gladys Colclough,,,,Central,,Unscored
BRDB1I76,,MG Special,Engaging,Gladys Colclough,,,,Central,,Unscored
PW9DTZON,Donquadtech,GTXPro,Engaging,James Ascencio,technology,Enterprise,Tier 4: $1B-$2.5B,West,,Unscored
G0DTQHIC,,GTX Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
FPLXC8Z3,,GTX Plus Pro,Engaging,Kary Hendrixson,,,,West,,Unscored
OD895EQM,,GTX Plus Pro,Engaging,Lajuana Vencill,,,,Central,,Unscored
VBB0LCEN,,MG Advanced,Engaging,Lajuana Vencill,,,,Central,,Unscored
IK7LMFER,,MG Special,Engaging,Moses Frase,,,,Central,,Unscored
P3K1DVYB,,MG Advanced,Engaging,Moses Frase,,,,Central,,Unscored
BB1PRS3T,,MG Advanced,Engaging,Moses Frase,,,,Central,,Unscored
Q5GNQ823,,GTXPro,Engaging,Vicki Laflamme,,,,West,,Unscored
T50TV9SO,,GTX Basic,Engaging,Zane Levy,,,,West,,Unscored
N9GIC5PC,,GTX Plus Pro,Engaging,Anna Snelling,,,,Central,,Unscored
1T5WFCEJ,,GTX Plus Pro,Engaging,Anna Snelling,,,,Central,,Unscored
YYU1J6E1,,MG Special,Engaging,Anna Snelling,,,,Central,,Unscored
KPYCCBQA,,GTX Plus Basic,Engaging,Cecily Lampkin,,,,Central,,Unscored
SSK95WLX,,GTX Plus Basic,Engaging,Darcel Schlecht,,,,Central,,Unscored
PQ104BT2,Finjob,GTXPro,Engaging,Darcel Schlecht,employment,Enterprise,Tier 4: $1B-$2.5B,Central,,Unscored
GQ7H31ZJ,Funholding,GTXPro,Engaging,Darcel Schlecht,finance,Corporate,Tier 5: > $2.5B,Central,,Unscored
9B7FS6YL,Konex,GTXPro,Engaging,Darcel Schlecht,technology,Corporate,Tier 5: > $2.5B,Central,,Unscored
M6JT5RL8,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
45H84LNT,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
E8MIFXOH,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
UO8DLVVQ,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
R7H0M07R,,MG Advanced,Engaging,Darcel Schlecht,,,,Central,,Unscored
JQ5AOYQ8,,MG Advanced,Engaging,Darcel Schlecht,,,,Central,,Unscored
G7RZTAMV,,GTX Plus Pro,Engaging,Gladys Colclough,,,,Central,,Unscored
82K9NWKO,,MG Advanced,Engaging,Gladys Colclough,,,,Central,,Unscored
RFXH6VDX,,GTX Plus Basic,Engaging,Hayden Neloms,,,,West,,Unscored
64KHY8MT,,GTX Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
5PWO4RPC,,GTX Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
EVDKJDY3,,GTX Plus Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
WX546S1D,,GTX Basic,Engaging,Marty Freudenburg,,,,Central,,Unscored
EN8JHUXA,,GTX Basic,Engaging,Moses Frase,,,,Central,,Unscored
I3IRJZRL,,GTX Basic,Engaging,Niesha Huffines,,,,Central,,Unscored
51H02FX1,,MG Special,Engaging,Niesha Huffines,,,,Central,,Unscored
9SRD5NCR,,GTK 500,Engaging,Rosalina Dieter,,,,West,,Unscored
WVT3X6IC,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
VD2KHXRY,Toughzap,GTXPro,Engaging,Zane Levy,retail,Large,Tier 2: $100M-$499M,West,,Unscored
10QE4JCA,,MG Special,Engaging,Anna Snelling,,,,Central,,Unscored
DXRG254A,,GTX Basic,Engaging,Boris Faz,,,,East,,Unscored
X33HL9WS,,GTX Plus Basic,Engaging,Daniell Hammack,,,,East,,Unscored
ZJLW1OPF,Xx-zobam,GTXPro,Engaging,Darcel Schlecht,entertainment,Corporate,Tier 5: > $2.5B,Central,,Unscored
Q62JFLLD,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
3PPHOXTT,,MG Special,Engaging,Darcel Schlecht,,,,Central,,Unscored
N07XYH50,Newex,GTXPro,Engaging,Gladys Colclough,services,Enterprise,Tier 4: $1B-$2.5B,Central,,Unscored
VIFA2I18,,GTX Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
7K31BXX3,,GTXPro,Engaging,Jonathan Berthelot,,,,Central,,Unscored
XV41LZYE,,GTX Basic,Engaging,Lajuana Vencill,,,,Central,,Unscored
0RI2I8ZL,,GTX Basic,Engaging,Lajuana Vencill,,,,Central,,Unscored
3L3W9W8I,,GTX Basic,Engaging,Marty Freudenburg,,,,Central,,Unscored
WL6CZ7N4,,GTX Plus Basic,Engaging,Marty Freudenburg,,,,Central,,Unscored
M5FP7HGQ,,MG Special,Engaging,Moses Frase,,,,Central,,Unscored
M2ZRU2UH,,GTX Basic,Engaging,Rosalina Dieter,,,,West,,Unscored
T0TDA2O1,,GTX Plus Pro,Engaging,Anna Snelling,,,,Central,,Unscored
B1ZN2CFP,,MG Advanced,Engaging,Anna Snelling,,,,Central,,Unscored
3A2CCWEG,,MG Special,Engaging,Cecily Lampkin,,,,Central,,Unscored
4QQOSYGL,,MG Advanced,Engaging,Corliss Cosme,,,,East,,Unscored
UWI771ZX,,GTX Plus Basic,Engaging,Darcel Schlecht,,,,Central,,Unscored
YI1V6SOX,The New York Inquirer,GTXPro,Engaging,Darcel Schlecht,medical,Large,Tier 2: $100M-$499M,Central,,Unscored
PNTHPFHY,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
2I7IFY8D,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
3FI1J4VO,,MG Special,Engaging,Gladys Colclough,,,,Central,,Unscored
7BKYKVF2,,GTX Plus Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
6US3WW0M,,MG Special,Engaging,Jonathan Berthelot,,,,Central,,Unscored
4OYGRQGO,,MG Advanced,Engaging,Kami Bicknell,,,,West,,Unscored
SPMQ0BHA,,GTX Basic,Engaging,Lajuana Vencill,,,,Central,,Unscored
FQI66XXN,,GTX Basic,Engaging,Marty Freudenburg,,,,Central,,Unscored
1RXGKOUE,,GTX Plus Pro,Engaging,Versie Hillebrand,,,,Central,,Unscored
TQZLDFIJ,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
3SD04QJ4,,MG Advanced,Engaging,Wilburn Farren,,,,East,,Unscored
ERD6D5K3,,GTX Basic,Engaging,Anna Snelling,,,,Central,,Unscored
VVM42VWQ,,GTX Basic,Engaging,Anna Snelling,,,,Central,,Unscored
MK380H70,,MG Special,Engaging,Anna Snelling,,,,Central,,Unscored
5SNCUQ8Z,,MG Special,Engaging,Anna Snelling,,,,Central,,Unscored
P9EJ68SM,,GTX Plus Basic,Engaging,Cassey Cress,,,,East,,Unscored
IG540SIB,,MG Advanced,Engaging,Cecily Lampkin,,,,Central,,Unscored
CUZDYOOO,,GTX Basic,Engaging,Darcel Schlecht,,,,Central,,Unscored
EY7OI10Z,,GTX Plus Basic,Engaging,Darcel Schlecht,,,,Central,,Unscored
TJ95PY76,J-Texon,GTXPro,Engaging,Darcel Schlecht,retail,Enterprise,Tier 4: $1B-$2.5B,Central,,Unscored
R6OZIG5J,,MG Advanced,Engaging,Darcel Schlecht,,,,Central,,Unscored
DVT7NPEH,,MG Advanced,Engaging,Darcel Schlecht,,,,Central,,Unscored
S9JXWIBD,,GTX Plus Basic,Engaging,Gladys Colclough,,,,Central,,Unscored
0XBGT413,,GTXPro,Engaging,Gladys Colclough,,,,Central,,Unscored
RTOIXNPC,,MG Special,Engaging,Gladys Colclough,,,,Central,,Unscored
7COYG1Z2,,MG Special,Engaging,Kami Bicknell,,,,West,,Unscored
OVLGWURN,,GTX Basic,Engaging,Kary Hendrixson,,,,West,,Unscored
UHIIYU2J,,GTX Basic,Engaging,Lajuana Vencill,,,,Central,,Unscored
R7I947IZ,,GTX Plus Basic,Engaging,Marty Freudenburg,,,,Central,,Unscored
754UOV5F,,MG Special,Engaging,Marty Freudenburg,,,,Central,,Unscored
MTN3BOMC,,GTX Plus Basic,Engaging,Maureen Marcano,,,,West,,Unscored
ABT1TDH1,,GTX Basic,Engaging,Moses Frase,,,,Central,,Unscored
D9NLFAEG,,GTX Basic,Engaging,Niesha Huffines,,,,Central,,Unscored
I5AKI9KC,,MG Special,Engaging,Niesha Huffines,,,,Central,,Unscored
0M3NCPQX,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
RN7M3757,,MG Advanced,Engaging,Versie Hillebrand,,,,Central,,Unscored
OJ42ZCHR,,MG Special,Engaging,Violet Mclelland,,,,East,,Unscored
0PT4RY4P,,MG Advanced,Engaging,Cecily Lampkin,,,,Central,,Unscored
FSEV7ZJC,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
OEP0IJ6S,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
YWGU40CP,,MG Special,Engaging,Darcel Schlecht,,,,Central,,Unscored
OBDEDIXA,,MG Advanced,Engaging,Hayden Neloms,,,,West,,Unscored
1O72EKFY,,GTX Plus Pro,Engaging,James Ascencio,,,,West,,Unscored
4XXAK1QL,,GTX Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
WU81R3XH,,GTX Basic,Engaging,Lajuana Vencill,,,,Central,,Unscored
HHWZEWDV,,GTX Plus Basic,Engaging,Lajuana Vencill,,,,Central,,Unscored
UBO7V799,,MG Advanced,Engaging,Lajuana Vencill,,,,Central,,Unscored
DZQW0KQ4,,GTX Plus Pro,Engaging,Markita Hansen,,,,West,,Unscored
OAUUCC2N,,GTX Plus Basic,Engaging,Marty Freudenburg,,,,Central,,Unscored
283MDYKM,,GTX Plus Basic,Engaging,Moses Frase,,,,Central,,Unscored
56LUBQTV,,MG Advanced,Engaging,Moses Frase,,,,Central,,Unscored
STI8KYWL,,GTX Plus Basic,Engaging,Niesha Huffines,,,,Central,,Unscored
K63TD0WD,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
EP9JNNF1,,MG Special,Engaging,Violet Mclelland,,,,East,,Unscored
I1R23P5F,,GTX Plus Basic,Engaging,Anna Snelling,,,,Central,,Unscored
CFKXEPFN,,GTX Plus Basic,Engaging,Anna Snelling,,,,Central,,Unscored
H85L45JM,,MG Special,Engaging,Anna Snelling,,,,Central,,Unscored
A2YIYWNW,,MG Advanced,Engaging,Cassey Cress,,,,East,,Unscored
HISWL7B0,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
BSKNQJOJ,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
VAL8O4PH,,MG Special,Engaging,Darcel Schlecht,,,,Central,,Unscored
RZXMIHGO,,GTX Basic,Engaging,Gladys Colclough,,,,Central,,Unscored
IW6S2BN0,,GTX Plus Basic,Engaging,Gladys Colclough,,,,Central,,Unscored
G78ZK6XI,,MG Special,Engaging,Gladys Colclough,,,,Central,,Unscored
9C3YHNBY,,MG Advanced,Engaging,Gladys Colclough,,,,Central,,Unscored
U4L1277G,,GTX Plus Basic,Engaging,Hayden Neloms,,,,West,,Unscored
YE7F777U,,GTX Basic,Engaging,Lajuana Vencill,,,,Central,,Unscored
DO6VKC2G,,GTK 500,Engaging,Marty Freudenburg,,,,Central,,Unscored
MBYOJR5A,,GTX Plus Pro,Engaging,Marty Freudenburg,,,,Central,,Unscored
NBJR3GVR,,GTXPro,Engaging,Marty Freudenburg,,,,Central,,Unscored
FKY3O5O1,Zotware,GTXPro,Engaging,Niesha Huffines,software,Corporate,Tier 5: > $2.5B,Central,,Unscored
A9TEJW6U,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
1DC9PQ4S,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
JGXK8P6T,,MG Advanced,Engaging,Zane Levy,,,,West,,Unscored
URQYDGX8,,GTX Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
2E2FDZHG,,GTXPro,Engaging,Niesha Huffines,,,,Central,,Unscored
8LP076IV,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
CWXHKUV5,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
N909ADDC,,MG Advanced,Engaging,Vicki Laflamme,,,,West,,Unscored
ULJG457F,,MG Special,Engaging,Anna Snelling,,,,Central,,Unscored
6TGCOE5O,,GTX Plus Pro,Engaging,Cassey Cress,,,,East,,Unscored
QIEAKLRU,,MG Advanced,Engaging,Cecily Lampkin,,,,Central,,Unscored
A04V2WB3,,GTK 500,Engaging,Elease Gluck,,,,West,,Unscored
3G61D5KV,,MG Special,Engaging,Gladys Colclough,,,,Central,,Unscored
6RZ5GSAB,,GTX Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
7VSFD2MV,,GTX Basic,Engaging,Kary Hendrixson,,,,West,,Unscored
3BA9OPGY,,MG Special,Engaging,Lajuana Vencill,,,,Central,,Unscored
9V2SW5MV,,MG Advanced,Engaging,Marty Freudenburg,,,,Central,,Unscored
SUUVV6RP,,MG Special,Engaging,Niesha Huffines,,,,Central,,Unscored
XB1ZV04H,,GTX Basic,Engaging,Versie Hillebrand,,,,Central,,Unscored
Q1TS5ZKD,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
VLYT262U,,GTX Plus Basic,Engaging,Daniell Hammack,,,,East,,Unscored
UM1OU73X,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
69U39SXU,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
ZCUMC0XC,,MG Special,Engaging,Gladys Colclough,,,,Central,,Unscored
V1KABF71,,GTX Plus Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
CPOA6FVA,,GTX Basic,Engaging,Lajuana Vencill,,,,Central,,Unscored
51VR0RD3,,MG Special,Engaging,Violet Mclelland,,,,East,,Unscored
4PNXMXXC,,GTX Basic,Engaging,Anna Snelling,,,,Central,,Unscored
OVA9HMN1,,GTX Plus Pro,Engaging,Anna Snelling,,,,Central,,Unscored
DAAHNY6T,,MG Special,Engaging,Anna Snelling,,,,Central,,Unscored
80QJ0BQH,,MG Special,Engaging,Anna Snelling,,,,Central,,Unscored
MOAP4XN7,,GTXPro,Engaging,Boris Faz,,,,East,,Unscored
2N2MUDOA,Bioholding,GTXPro,Engaging,Daniell Hammack,medical,Enterprise,Tier 3: $500M-$999M,East,,Unscored
RCJRB8W8,,GTX Plus Pro,Engaging,Darcel Schlecht,,,,Central,,Unscored
5NGPM4C3,,GTX Plus Pro,Engaging,Darcel Schlecht,,,,Central,,Unscored
3A54O8JT,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
WO1OYV0Z,,GTX Plus Pro,Engaging,Boris Faz,,,,East,,Unscored
A8NDGVJE,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
7FFV8D9U,Plusstrip,GTXPro,Engaging,Gladys Colclough,entertainment,Medium,Tier 2: $100M-$499M,Central,,Unscored
04T6SOQW,,GTX Basic,Engaging,Kami Bicknell,,,,West,,Unscored
SLMY2KDA,,GTXPro,Engaging,Kary Hendrixson,,,,West,,Unscored
AD2YEH7W,,GTX Plus Pro,Engaging,Marty Freudenburg,,,,Central,,Unscored
98K99UW9,,GTX Plus Pro,Engaging,Rosie Papadopoulos,,,,East,,Unscored
OMJHW2J1,,MG Advanced,Engaging,Versie Hillebrand,,,,Central,,Unscored
G6CMP5I9,,MG Advanced,Engaging,Versie Hillebrand,,,,Central,,Unscored
WD7Q5D3G,,GTX Plus Basic,Engaging,Markita Hansen,,,,West,,Unscored
ZC987DAQ,,MG Advanced,Engaging,Markita Hansen,,,,West,,Unscored
SYA1A4E5,,GTXPro,Engaging,Niesha Huffines,,,,Central,,Unscored
9AESK6QV,,GTX Basic,Engaging,Vicki Laflamme,,,,West,,Unscored
Q8QGD2OG,,MG Advanced,Engaging,Cecily Lampkin,,,,Central,,Unscored
FH3UXT3T,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
FS60AX8A,,GTX Basic,Engaging,Lajuana Vencill,,,,Central,,Unscored
O7LSETHG,,MG Advanced,Engaging,Rosie Papadopoulos,,,,East,,Unscored
FCBSZ6FJ,,GTX Plus Pro,Engaging,Anna Snelling,,,,Central,,Unscored
S931EBRN,,GTX Basic,Engaging,Cassey Cress,,,,East,,Unscored
9B20R6A5,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
BJH89YWM,,GTX Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
RC4LEDIA,,MG Advanced,Engaging,Marty Freudenburg,,,,Central,,Unscored
298J5EM0,,GTX Basic,Engaging,Vicki Laflamme,,,,West,,Unscored
Z4OOTJAJ,,GTX Plus Pro,Engaging,Darcel Schlecht,,,,Central,,Unscored
988J5AUI,,GTX Plus Basic,Engaging,Hayden Neloms,,,,West,,Unscored
2KWJIZX6,,GTX Plus Basic,Engaging,Lajuana Vencill,,,,Central,,Unscored
99EA6HXJ,,GTX Basic,Engaging,Markita Hansen,,,,West,,Unscored
DYO98F6J,,MG Special,Engaging,Marty Freudenburg,,,,Central,,Unscored
EEB0JYIQ,,GTX Plus Basic,Engaging,Niesha Huffines,,,,Central,,Unscored
68EYCEV4,Faxquote,GTXPro,Engaging,Rosie Papadopoulos,telecommunications,Corporate,Tier 4: $1B-$2.5B,East,,Unscored
P4D1NK6D,,GTX Basic,Engaging,Elease Gluck,,,,West,,Unscored
Z7Q2USU1,,MG Special,Engaging,Markita Hansen,,,,West,,Unscored
UMF3KRCL,,GTX Basic,Engaging,Maureen Marcano,,,,West,,Unscored
VJSI29OF,,MG Special,Engaging,Versie Hillebrand,,,,Central,,Unscored
6KEWAQMX,,GTXPro,Engaging,Cassey Cress,,,,East,,Unscored
QFRZLXF3,,MG Special,Engaging,Cecily Lampkin,,,,Central,,Unscored
8MUD1WS1,,MG Advanced,Engaging,Cecily Lampkin,,,,Central,,Unscored
27REMGYU,,GTX Basic,Engaging,James Ascencio,,,,West,,Unscored
ZR436XWW,,GTX Plus Basic,Engaging,Maureen Marcano,,,,West,,Unscored
LT111IZL,,MG Special,Engaging,Moses Frase,,,,Central,,Unscored
QHY85D44,,MG Special,Engaging,Moses Frase,,,,Central,,Unscored
B96E3BBD,,GTX Basic,Engaging,Vicki Laflamme,,,,West,,Unscored
MQEFGUOG,,GTX Basic,Engaging,Vicki Laflamme,,,,West,,Unscored
3C6E0D28,,GTX Plus Pro,Engaging,Vicki Laflamme,,,,West,,Unscored
58W7CZGD,Cancity,GTXPro,Engaging,Vicki Laflamme,retail,Enterprise,Tier 3: $500M-$999M,West,,Unscored
EEQV0YY4,,GTX Basic,Engaging,Violet Mclelland,,,,East,,Unscored
0OHEJOI5,,MG Advanced,Engaging,Corliss Cosme,,,,East,,Unscored
QMFN71BT,,GTX Plus Basic,Engaging,Darcel Schlecht,,,,Central,,Unscored
7O1UQ19W,,GTX Basic,Engaging,Gladys Colclough,,,,Central,,Unscored
LFJVV393,,GTX Plus Basic,Engaging,Hayden Neloms,,,,West,,Unscored
QQPAK72N,,GTX Plus Pro,Engaging,Hayden Neloms,,,,West,,Unscored
DFSFEADV,,GTX Basic,Engaging,Lajuana Vencill,,,,Central,,Unscored
7FVBMH48,,MG Advanced,Engaging,Markita Hansen,,,,West,,Unscored
V0G393Q6,,GTX Plus Basic,Engaging,Marty Freudenburg,,,,Central,,Unscored
9CPUX0D0,,GTXPro,Engaging,Marty Freudenburg,,,,Central,,Unscored
USS2SNQI,,MG Special,Engaging,Maureen Marcano,,,,West,,Unscored
HQKWQ004,,MG Advanced,Engaging,Moses Frase,,,,Central,,Unscored
SAMPTSH0,,GTX Plus Basic,Engaging,Anna Snelling,,,,Central,,Unscored
NPORW46K,,MG Special,Engaging,Anna Snelling,,,,Central,,Unscored
0GS0L5VR,,MG Special,Engaging,Anna Snelling,,,,Central,,Unscored
LBO52V0N,,GTXPro,Engaging,Cassey Cress,,,,East,,Unscored
FJE58EP1,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
AILB4LIX,,GTXPro,Engaging,Darcel Schlecht,,,,Central,,Unscored
8FGW6RSX,,MG Special,Engaging,Elease Gluck,,,,West,,Unscored
CYV6MJL9,,MG Advanced,Engaging,Hayden Neloms,,,,West,,Unscored
Y8ZUSC9C,,GTX Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
VHT6G2BS,,GTX Plus Basic,Engaging,Jonathan Berthelot,,,,Central,,Unscored
KBPKLB2X,,GTXPro,Engaging,Jonathan Berthelot,,,,Central,,Unscored
AMP2GT6F,,GTXPro,Engaging,Maureen Marcano,,,,West,,Unscored
PQJZNRKK,,GTXPro,Engaging,Rosie Papadopoulos,,,,East,,Unscored
JEWIBFH9,,MG Advanced,Engaging,Wilburn Farren,,,,East,,Unscored
B08R55ET,,MG Special,Engaging,Anna Snelling,,,,Central,,Unscored
ICR59VIJ,,MG Advanced,Engaging,Cassey Cress,,,,East,,Unscored
TQJJDWWH,,MG Advanced,Engaging,James Ascencio,,,,West,,Unscored
XGHMOHYQ,,GTX Basic,Engaging,Lajuana Vencill,,,,Central,,Unscored
5378T3K3,,GTX Plus Pro,Engaging,Markita Hansen,,,,West,,Unscored
1MQ3015O,,GTX Plus Basic,Engaging,Niesha Huffines,,,,Central,,Unscored
PYQ3VX08,,GTXPro,Engaging,Niesha Huffines,,,,Central,,Unscored
6SMB6SDY,,GTXPro,Engaging,Vicki Laflamme,,,,West,,Unscored
041Q1IZL,Green-Plus,GTXPro,Engaging,Zane Levy,services,Enterprise,Tier 3: $500M-$999M,West,,Unscored
V7W8CA47,,MG Special,Engaging,Vicki Laflamme,,,,West,,Unscored
KR22DD8M,,GTX Basic,Engaging,Cassey Cress,,,,East,,Unscored
FKVC924F,,GTXPro,Engaging,Daniell Hammack,,,,East,,Unscored
LXVCMY4C,,GTXPro,Engaging,Daniell Hammack,,,,East,,Unscored
XNKIZY9J,,MG Advanced,Engaging,Corliss Cosme,,,,East,,Unscored
X9L0T199,,GTXPro,Engaging,Kami Bicknell,,,,West,,Unscored
VYR4EWHR,,GTX Basic,Engaging,Kary Hendrixson,,,,West,,Unscored
MAH5U65E,,MG Advanced,Engaging,Vicki Laflamme,,,,West,,Unscored
NZJXKD9H,,MG Special,Engaging,Daniell Hammack,,,,East,,Unscored
QPUPBL50,,GTX Basic,Engaging,Kary Hendrixson,,,,West,,Unscored
TUKHDOGS,,GTXPro,Engaging,Maureen Marcano,,,,West,,Unscored
R2V49PU5,,GTX Plus Basic,Engaging,Kami Bicknell,,,,West,,Unscored
RFQFJLNJ,,MG Special,Engaging,Markita Hansen,,,,West,,Unscored
8P3O8A9H,,MG Special,Engaging,Vicki Laflamme,,,,West,,Unscored
5P4O1IU6,,MG Advanced,Engaging,Cassey Cress,,,,East,,Unscored
TZPE6M07,,MG Advanced,Engaging,Wilburn Farren,,,,East,,Unscored
G03J67Z1,,GTX Plus Basic,Engaging,Zane Levy,,,,West,,Unscored
TM70L0W8,,GTXPro,Engaging,Zane Levy,,,,West,,Unscored
WK1319MB,,MG Advanced,Engaging,Boris Faz,,,,East,,Unscored
S53EVWFC,,GTXPro,Engaging,Daniell Hammack,,,,East,,Unscored
P6NQ2LZK,,GTX Basic,Engaging,Vicki Laflamme,,,,West,,Unscored
QKW7MDJK,,GTXPro,Engaging,Violet Mclelland,,,,East,,Unscored
UIOJX7O0,,GTXPro,Engaging,Cassey Cress,,,,East,,Unscored
HF1GSBT4,,GTX Plus Pro,Engaging,Daniell Hammack,,,,East,,Unscored
Z8Z77GN3,,GTXPro,Engaging,Kami Bicknell,,,,West,,Unscored
LKJZEISS,,GTX Basic,Engaging,Zane Levy,,,,West,,Unscored
Y0M8X7BV,,GTX Plus Pro,Engaging,Corliss Cosme,,,,East,,Unscored
0H9C9J03,,GTX Plus Basic,Engaging,Markita Hansen,,,,West,,Unscored
TLLW2ZRM,Condax,GTXPro,Engaging,Zane Levy,medical,Small,Tier 1: < $100M,West,,Unscored
2F41W100,,GTX Plus Basic,Engaging,Daniell Hammack,,,,East,,Unscored
8PLXH354,,MG Special,Engaging,Rosalina Dieter,,,,West,,Unscored
RU5X1LZM,,GTXPro,Engaging,Zane Levy,,,,West,,Unscored
7K1KXMBT,,GTXPro,Engaging,Kami Bicknell,,,,West,,Unscored
TCJA7XF2,,MG Special,Engaging,Kami Bicknell,,,,West,,Unscored
TGSLH2ZD,,GTX Basic,Engaging,Zane Levy,,,,West,,Unscored
OLXEYM3P,,GTX Basic,Engaging,Zane Levy,,,,West,,Unscored
3ORQ2R0R,,GTXPro,Engaging,Elease Gluck,,,,West,,Unscored
PTZ9QLEF,,GTX Basic,Engaging,Violet Mclelland,,,,East,,Unscored
R65LGLJ0,,MG Special,Engaging,Cassey Cress,,,,East,,Unscored
XXD7OQOH,,MG Special,Engaging,Markita Hansen,,,,West,,Unscored
LMU41E2W,,MG Special,Engaging,Rosalina Dieter,,,,West,,Unscored
1Y58TSUU,,MG Special,Engaging,Violet Mclelland,,,,East,,Unscored
WNTAT1OT,,GTX Basic,Engaging,Boris Faz,,,,East,,Unscored
